Batch,File,Repository,Commit SHA,Description
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6035b3dd181b5143f9c95b223d2e81cdfe285bca,Rename Method public testN_Pair() : void renamed to public testPactPair() : void in class eu.stratosphere.pact.common.type.base.CollectionsDataTypeTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6035b3dd181b5143f9c95b223d2e81cdfe285bca,Rename Method public testN_Map() : void renamed to public testPactMap() : void in class eu.stratosphere.pact.common.type.base.CollectionsDataTypeTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6035b3dd181b5143f9c95b223d2e81cdfe285bca,Rename Method public testN_List() : void renamed to public testPactList() : void in class eu.stratosphere.pact.common.type.base.CollectionsDataTypeTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6035b3dd181b5143f9c95b223d2e81cdfe285bca,Rename Method public testN_Integer() : void renamed to public testPactInteger() : void in class eu.stratosphere.pact.common.type.base.PrimitiveDataTypeTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6035b3dd181b5143f9c95b223d2e81cdfe285bca,Rename Method public testN_Double() : void renamed to public testPactDouble() : void in class eu.stratosphere.pact.common.type.base.PrimitiveDataTypeTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6035b3dd181b5143f9c95b223d2e81cdfe285bca,Rename Method public testN_String() : void renamed to public testPactString() : void in class eu.stratosphere.pact.common.type.base.PrimitiveDataTypeTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,3b219b1f33d1cde3b72012029a0f0cfd0145ef28,Rename Method public largeFileTest() : void renamed to public testExecutionWithLargeInputFile() : void in class eu.stratosphere.nephele.jobmanager.JobManagerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,3b219b1f33d1cde3b72012029a0f0cfd0145ef28,Rename Method public zeroSizeFileTest() : void renamed to public testExecutionWithZeroSizeInputFile() : void in class eu.stratosphere.nephele.jobmanager.JobManagerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,47e2ecc2f615230a3f9620286030f45e2ef76a7d,Rename Method protected createAssemblerFromJar(clazz Class<? extends PlanAssembler>) : PlanAssembler renamed to protected createPlanAssembler(clazz Class<? extends PlanAssembler>) : PlanAssembler in class eu.stratosphere.pact.client.nephele.api.PactProgram
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,a95dd4ac8c508926f6d70f76073a63d4662ed2b5,Rename Method private updateInstaceTypeDescriptionList() : void renamed to private updateInstaceTypeDescriptionMap() : void in class eu.stratosphere.nephele.instance.cluster.ClusterManager
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,a95dd4ac8c508926f6d70f76073a63d4662ed2b5,"Rename Method public getListOfAvailableInstanceTypes() : List<InstanceTypeDescription> renamed to public getMapOfAvailableInstanceTypes() : Map<InstanceType,InstanceTypeDescription> in class eu.stratosphere.nephele.instance.cloud.CloudManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,a95dd4ac8c508926f6d70f76073a63d4662ed2b5,"Rename Method public getInstanceTypesRequiredForCurrentStage() : Map<InstanceType,Integer> renamed to public collectInstanceTypesRequiredForStage(stage int, instanceTypeMap Map<InstanceType,Integer>, executionState ExecutionState) : void in class eu.stratosphere.nephele.executiongraph.ExecutionGraph"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,a95dd4ac8c508926f6d70f76073a63d4662ed2b5,"Rename Method public getListOfAvailableInstanceTypes() : List<InstanceTypeDescription> renamed to public getMapOfAvailableInstanceTypes() : Map<InstanceType,InstanceTypeDescription> in class eu.stratosphere.nephele.jobmanager.JobManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,a95dd4ac8c508926f6d70f76073a63d4662ed2b5,"Rename Method public getListOfAvailableInstanceTypes() : List<InstanceTypeDescription> renamed to public getMapOfAvailableInstanceTypes() : Map<InstanceType,InstanceTypeDescription> in class eu.stratosphere.nephele.instance.cluster.ClusterManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,a95dd4ac8c508926f6d70f76073a63d4662ed2b5,"Rename Method public getListOfAvailableInstanceTypes() : List<InstanceTypeDescription> renamed to public getMapOfAvailableInstanceTypes() : Map<InstanceType,InstanceTypeDescription> in class eu.stratosphere.nephele.protocols.ExtendedManagementProtocol"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,a95dd4ac8c508926f6d70f76073a63d4662ed2b5,"Rename Method public getListOfAvailableInstanceTypes() : List<InstanceTypeDescription> renamed to public getMapOfAvailableInstanceTypes() : Map<InstanceType,InstanceTypeDescription> in class eu.stratosphere.nephele.instance.InstanceManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,a95dd4ac8c508926f6d70f76073a63d4662ed2b5,"Rename Method public getListOfAvailableInstanceTypes() : List<InstanceTypeDescription> renamed to public getMapOfAvailableInstanceTypes() : Map<InstanceType,InstanceTypeDescription> in class eu.stratosphere.nephele.instance.local.LocalInstanceManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1761b5ce4719e5948ff98af8ca1eb358cf98327f,Rename Method public getFromVertex() : int renamed to public getLength() : int in class eu.stratosphere.pact.example.graph.All2AllSP.Path
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1761b5ce4719e5948ff98af8ca1eb358cf98327f,Rename Method public setFromVertex(fromVertex int) : void renamed to public setFromNode(fromNode String) : void in class eu.stratosphere.pact.example.graph.All2AllSP.Path
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1761b5ce4719e5948ff98af8ca1eb358cf98327f,Rename Method public setToVertex(toVertex int) : void renamed to public setLength(length int) : void in class eu.stratosphere.pact.example.graph.All2AllSP.Path
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,33cd83657501755466a31da681f7e96ebbbed08c,Rename Method public testLastReturned() : void renamed to public testRepeatLast() : void in class eu.stratosphere.pact.runtime.resettable.SpillingResettableIteratorTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,33cd83657501755466a31da681f7e96ebbbed08c,Rename Method public lastReturned() : T renamed to public repeatLast() : T in class eu.stratosphere.pact.runtime.resettable.SpillingResettableIterator
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,08627ab3f6595c4147b01c8b7fc7239d6d2fde0f,Rename Method public shouldProperlySingleValue() : void renamed to public shouldProperlyReadSingleValue() : void in class eu.stratosphere.pact.common.io.JsonInputFormatTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c72d88cc7aeeb98043d8d988a812d8eaf353dcd0,Rename Method public shutdown() : void renamed to public close() : void in class eu.stratosphere.pact.runtime.sort.UnilateralSortMerger
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c72d88cc7aeeb98043d8d988a812d8eaf353dcd0,"Rename Method private obtainGroupedIterator() : Iterator<KeyValuePair<Key,Value>> renamed to private obtainInput() : CloseableInputProvider<KeyValuePair<Key,Value>> in class eu.stratosphere.pact.runtime.task.ReduceTask"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,dc4d67fd0afa8fb9d9d4b0af1fd5a88647a37a82,"Rename Method private getCombiningIterator() : Iterator<KeyValuePair<Key,Value>> renamed to private obtainInput() : CloseableInputProvider<KeyValuePair<Key,Value>> in class eu.stratosphere.pact.runtime.task.CombineTask"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,c3629a9d9d790a0d7faf253539c08df5d5372b70,Rename Method public setupEnvironment() : void renamed to public initEnvironment(memorySize long) : void in class eu.stratosphere.pact.runtime.task.TaskTestBase
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,9aed0769b2a10b9d6d38ebd553bf85159f3a16b2,Rename Method public setupEnvironment() : void renamed to public initEnvironment(memorySize long) : void in class eu.stratosphere.pact.runtime.task.TaskTestBase
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,75f3856ea6bb4bc5f197dc1e39c4309957a39a1e,Rename Method public getPreOptimizedPlan() : OptimizedPlan renamed to public getPreviewPlan() : OptimizedPlan in class eu.stratosphere.pact.client.nephele.api.PactProgram
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,37ce8ddba22848ae81132777e6f5611bc0945423,Rename Method public initialize() : void renamed to public startup() : void in class eu.stratosphere.pact.runtime.resettable.BlockResettableIteratorTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,37ce8ddba22848ae81132777e6f5611bc0945423,Rename Method public initialize() : void renamed to public startup() : void in class eu.stratosphere.pact.runtime.resettable.SpillingResettableIteratorTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2d0c3a53ccfebf08c3c073acb9aa997b0c18c07e,Rename Method protected close() : void renamed to protected shutdown() : void in class eu.stratosphere.nephele.services.iomanager.ChannelReader.ReaderThread
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,2d0c3a53ccfebf08c3c073acb9aa997b0c18c07e,Rename Method protected close() : void renamed to protected shutdown() : void in class eu.stratosphere.nephele.services.iomanager.ChannelWriter.WriterThread
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,5e2cb9a2fa548fcf3282381e495a43d72006f009,Rename Method public checkMemoryManager() : void renamed to public shutdownMemoryManager() : void in class eu.stratosphere.pact.runtime.test.util.TaskTestBase
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,fbd006eb4a5a9f56695798c952486ab9acf67b24,"Rename Method public createBuffer(bufferType Buffer.Type<T>, freeSegments Collection<MemorySegment>) : Collection<T> renamed to public createInputBuffers(freeSegments Collection<MemorySegment>) : List<Buffer.Input> in class eu.stratosphere.nephele.services.iomanager.IOManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,fbd006eb4a5a9f56695798c952486ab9acf67b24,Rename Method public createBuffer(bufferType Buffer.Type<T>) : T renamed to public createInputBuffer(memory MemorySegment) : Buffer.Input in class eu.stratosphere.nephele.services.iomanager.IOManager
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,906e6251d5be73790a6a8cf1fafdab0d85206c64,"Rename Method public ConnectionInfoLookupResponse(returnCode ReturnCode, instanceConnectionInfo InstanceConnectionInfo) renamed to private setReturnCode(code ReturnCode) : void in class eu.stratosphere.nephele.taskmanager.bytebuffered.ConnectionInfoLookupResponse"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,f8cef27b90fd1989dac1a4e7633fbed94dec2724,Rename Method private jobHasCanceledStatus() : boolean renamed to private jobHasFailedOrCanceledStatus() : boolean in class eu.stratosphere.nephele.executiongraph.ExecutionGraph
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,ff18e20870412268cc957c1e0095e24e5e413da4,Rename Method package queueIncomingTransferEnvelope(transferEnvelope TransferEnvelope) : void renamed to public queueTransferEnvelope(transferEnvelope TransferEnvelope) : void in class eu.stratosphere.nephele.taskmanager.bytebuffered.ByteBufferedInputChannelWrapper
