Batch,File,Repository,Commit SHA,Refactoring Type,Description
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,Rename Method public unassignedInstanceFromJob(instance CloudInstance) : boolean renamed to public unassignInstanceFromJob(instance EC2CloudInstance) : boolean in class eu.stratosphere.nephele.instance.ec2.JobToInstancesMapping
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,Rename Method public setEventList(eventList EventList) : void renamed to public hashCode() : int in class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelope
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Attribute,Rename Attribute target : ChannelID to jobID : JobID in class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelope
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,Rename Method private readChannelID(readableByteChannel ReadableByteChannel) : boolean renamed to private readID(readableByteChannel ReadableByteChannel) : boolean in class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeDeserializer
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Parameter,Rename Parameter byteBufferedChannelManager : ByteBufferedChannelManager to bufferProviderBroker : BufferProviderBroker in method public TransferEnvelopeDeserializer(bufferProviderBroker BufferProviderBroker) from class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeDeserializer
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,"Rename Method private writeChannelID(writableByteChannel WritableByteChannel, channelID ChannelID) : boolean renamed to private writeID(writableByteChannel WritableByteChannel, id AbstractID) : boolean in class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeSerializer"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Parameter,"Rename Parameter channelID : ChannelID to id : AbstractID in method private writeID(writableByteChannel WritableByteChannel, id AbstractID) : boolean from class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeSerializer"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,"Rename Method private readAndCheckChannelID(fileInputStream FileInputStream, expectedChannelID ChannelID) : void renamed to private readAndCheckID(fileInputStream FileInputStream, expectedID AbstractID) : void in class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeSerializerTest"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Attribute,Rename Attribute SIZE_OF_CHANNEL_ID : int to SIZE_OF_ID : int in class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeSerializerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,"Rename Variable sizeOfChannelID : int to sizeOfID : int in method private readAndCheckID(fileInputStream FileInputStream, expectedID AbstractID) : void from class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeSerializerTest"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,"Rename Variable channelid : byte[] to id : byte[] in method private readAndCheckID(fileInputStream FileInputStream, expectedID AbstractID) : void from class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeSerializerTest"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Parameter,"Rename Parameter expectedChannelID : ChannelID to expectedID : AbstractID in method private readAndCheckID(fileInputStream FileInputStream, expectedID AbstractID) : void from class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeSerializerTest"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,"Rename Method public allocatedResourceDied(jobID JobID, allocatedResource AllocatedResource) : void renamed to public allocatedResourcesDied(jobID JobID, allocatedResources List<AllocatedResource>) : void in class eu.stratosphere.nephele.instance.ec2.EC2CloudManagerTest.MyInstanceListener"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,"Rename Method public resourceAllocated(jobID JobID, allocatedResource AllocatedResource) : void renamed to public resourcesAllocated(jobID JobID, allocatedResources List<AllocatedResource>) : void in class eu.stratosphere.nephele.instance.ec2.EC2CloudManagerTest.MyInstanceListener"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable m1 : Method to f1 : Field in method public testRequestReleaseDestroyInstanceAndHeartBeat() : void from class eu.stratosphere.nephele.instance.ec2.EC2CloudManagerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable e : IllegalArgumentException to e1 : IllegalArgumentException in method public testRequestReleaseDestroyInstanceAndHeartBeat() : void from class eu.stratosphere.nephele.instance.ec2.EC2CloudManagerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable e : IllegalAccessException to e1 : IllegalAccessException in method public testRequestReleaseDestroyInstanceAndHeartBeat() : void from class eu.stratosphere.nephele.instance.ec2.EC2CloudManagerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable e : NoSuchMethodException to e1 : SecurityException in method public testRequestReleaseDestroyInstanceAndHeartBeat() : void from class eu.stratosphere.nephele.instance.ec2.EC2CloudManagerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable e : IllegalArgumentException to e1 : SecurityException in method public testRequestReleaseDestroyInstanceAndHeartBeat() : void from class eu.stratosphere.nephele.instance.ec2.EC2CloudManagerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable e : IllegalAccessException to e1 : SecurityException in method public testRequestReleaseDestroyInstanceAndHeartBeat() : void from class eu.stratosphere.nephele.instance.ec2.EC2CloudManagerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable e : InvocationTargetException to e1 : SecurityException in method public testRequestReleaseDestroyInstanceAndHeartBeat() : void from class eu.stratosphere.nephele.instance.ec2.EC2CloudManagerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Attribute,Rename Attribute allocationTime : long to launchTime : long in class eu.stratosphere.nephele.instance.ec2.EC2CloudInstance
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Attribute,Rename Attribute instanceOwner : String to awsAccessKey : String in class eu.stratosphere.nephele.instance.ec2.EC2CloudInstance
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Attribute,Rename Attribute TIMEUNIT : long to DEFAULT_LEASE_PERIOD : long in class eu.stratosphere.nephele.instance.ec2.EC2CloudManager
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Attribute,"Rename Attribute jobToInstancesMap : Map<JobID,JobToInstancesMapping> to jobToInstancesAssignmentMap : Map<JobID,JobToInstancesMapping> in class eu.stratosphere.nephele.instance.ec2.EC2CloudManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Attribute,"Rename Attribute reservedInstances : Map<String,JobID> to reservedInstancesToJobMapping : Map<String,JobID> in class eu.stratosphere.nephele.instance.ec2.EC2CloudManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable num : int to defaultIndex : int in method private populateInstanceTypeArray() : InstanceType[] from class eu.stratosphere.nephele.instance.ec2.EC2CloudManager
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable jobName : String to jobManagerAddress : String in method public main(args String[]) : void from class eu.stratosphere.nephele.example.broadcast.BroadcastJob
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable clientConfiguration : Configuration to conf : Configuration in method public main(args String[]) : void from class eu.stratosphere.nephele.example.broadcast.BroadcastJob
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,Rename Method package queueIncomingTransferEnvelope(transferEnvelope TransferEnvelope) : void renamed to public queueTransferEnvelope(transferEnvelope TransferEnvelope) : void in class eu.stratosphere.nephele.taskmanager.bytebuffered.InputChannelContext
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Attribute,Rename Attribute byteBufferedOutputChannelGroup : ByteBufferedOutputChannelGroup to outputGateContext : OutputGateContext in class eu.stratosphere.nephele.taskmanager.bytebuffered.OutputChannelContext
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Attribute,Rename Attribute ASSIGNING : ExecutionState to STARTING : ExecutionState in class eu.stratosphere.nephele.execution.ExecutionState
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Attribute,Rename Attribute TARGETDESERIALIZED : DeserializationState to JOBIDDESERIALIZED : DeserializationState in class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeDeserializer.DeserializationState
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Attribute,Rename Attribute TARGETSERIALIZED : SerializationState to JOBIDSERIALIZED : SerializationState in class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeSerializer.SerializationState
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable isNotNull : boolean to size : int in method public read(in DataInput) : void from class eu.stratosphere.nephele.execution.ResourceUtilizationSnapshot
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,"Rename Variable slice : AllocatedSlice to awsSecretKey : String in method public requestInstance(jobID JobID, conf Configuration, instanceRequestMap InstanceRequestMap, splitAffinityList List<String>) : void from class eu.stratosphere.nephele.instance.ec2.EC2CloudManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,"Rename Variable vertex : ExecutionVertex to groupVertex : ExecutionGroupVertex in method public resourcesAllocated(jobID JobID, allocatedResources List<AllocatedResource>) : void from class eu.stratosphere.nephele.jobmanager.scheduler.AbstractScheduler"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,"Rename Variable vertex : ExecutionVertex to groupVertex : ExecutionGroupVertex in method public resourcesAllocated(jobID JobID, allocatedResources List<AllocatedResource>) : void from class eu.stratosphere.nephele.jobmanager.scheduler.AbstractScheduler"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,"Rename Variable it : ExecutionGraphIterator to groupIterator : Iterator<ExecutionGroupVertex> in method public resourcesAllocated(jobID JobID, allocatedResources List<AllocatedResource>) : void from class eu.stratosphere.nephele.jobmanager.scheduler.AbstractScheduler"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,"Rename Variable it : ExecutionGraphIterator to groupIterator : Iterator<ExecutionGroupVertex> in method public resourcesAllocated(jobID JobID, allocatedResources List<AllocatedResource>) : void from class eu.stratosphere.nephele.jobmanager.scheduler.AbstractScheduler"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Parameter,"Rename Parameter allocatedResource : AllocatedResource to allocatedResources : List<AllocatedResource> in method public resourcesAllocated(jobID JobID, allocatedResources List<AllocatedResource>) : void from class eu.stratosphere.nephele.jobmanager.scheduler.AbstractScheduler"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Parameter,"Rename Parameter allocatedResource : AllocatedResource to allocatedResources : List<AllocatedResource> in method public resourcesAllocated(jobID JobID, allocatedResources List<AllocatedResource>) : void from class eu.stratosphere.nephele.jobmanager.scheduler.AbstractScheduler"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Parameter,"Rename Parameter target : ChannelID to jobID : JobID in method public TransferEnvelope(sequenceNumber int, jobID JobID, source ChannelID, eventList EventList) from class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelope"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,"Rename Variable terminatedInstances : List<com.xerox.amazonws.ec2.TerminatingInstanceDescription> to actualFloatingInstances : LinkedList<FloatingInstance> in method public requestInstance(jobID JobID, conf Configuration, instanceRequestMap InstanceRequestMap, splitAffinityList List<String>) : void from class eu.stratosphere.nephele.instance.ec2.EC2CloudManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,"Rename Variable instance : CloudInstance to ci : EC2CloudInstance in method public requestInstance(jobID JobID, conf Configuration, instanceRequestMap InstanceRequestMap, splitAffinityList List<String>) : void from class eu.stratosphere.nephele.instance.ec2.EC2CloudManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Variable,Rename Variable fileChannel : FileChannel to te : TransferEnvelope in method public equals(obj Object) : boolean from class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelope
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Parameter,Rename Parameter readableByteChannel : ReadableByteChannel to obj : Object in method public equals(obj Object) : boolean from class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelope
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,Rename Method public getPartitionNumber() : int renamed to public getSplitNumber() : int in class eu.stratosphere.nephele.template.GenericInputSplit
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,Rename Method public getPartitionNumber() : int renamed to public getSplitNumber() : int in class eu.stratosphere.nephele.template.InputSplit
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,Rename Method public getCompressor() : Compressor renamed to protected initNewCompressor(outputChannel AbstractByteBufferedOutputChannel<?>) : Compressor in class eu.stratosphere.nephele.io.compression.library.zlib.ZlibLibrary
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,"Rename Method public allocatedResourceDied(jobID JobID, allocatedResource AllocatedResource) : void renamed to public allocatedResourcesDied(jobID JobID, allocatedResources List<AllocatedResource>) : void in class eu.stratosphere.nephele.jobmanager.scheduler.queue.QueueScheduler"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Parameter,"Rename Parameter allocatedResource : AllocatedResource to allocatedResources : List<AllocatedResource> in method public allocatedResourcesDied(jobID JobID, allocatedResources List<AllocatedResource>) : void from class eu.stratosphere.nephele.jobmanager.scheduler.queue.QueueScheduler"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,"Rename Method public resourceAllocated(jobID JobID, allocatedResource AllocatedResource) : void renamed to public resourcesAllocated(jobID JobID, allocatedResources List<AllocatedResource>) : void in class eu.stratosphere.nephele.instance.InstanceListener"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Parameter,"Rename Parameter allocatedResource : AllocatedResource to allocatedResources : List<AllocatedResource> in method public resourcesAllocated(jobID JobID, allocatedResources List<AllocatedResource>) : void from class eu.stratosphere.nephele.instance.InstanceListener"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,"Rename Method public allocatedResourceDied(jobID JobID, allocatedResource AllocatedResource) : void renamed to public allocatedResourcesDied(jobID JobID, allocatedResource List<AllocatedResource>) : void in class eu.stratosphere.nephele.instance.InstanceListener"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,"Rename Method public allocatedResourceDied(jobID JobID, allocatedResource AllocatedResource) : void renamed to public allocatedResourcesDied(jobID JobID, allocatedResource List<AllocatedResource>) : void in class eu.stratosphere.nephele.jobmanager.scheduler.local.LocalScheduler"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,6651d55a106c85be53373dd3877900f1ffc80793,Rename Method,Rename Method public getType() : Class<T> renamed to public getChannelType() : ChannelType in class eu.stratosphere.nephele.io.AbstractGate
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1f89d7d11e57b1c8765f3b4b4aedc1ceb18b4fd9,Rename Package,Rename Package eu.stratosphere.nephele.checkpointing to eu.stratosphere.nephele.executiongraph
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,50281524e99c8e9e7d279307405f55167344a0d5,Rename Attribute,Rename Attribute executionVertexID : ExecutionVertexID to environment : Environment in class eu.stratosphere.nephele.profiling.impl.EnvironmentListenerImpl
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,50281524e99c8e9e7d279307405f55167344a0d5,Rename Variable,Rename Variable ee : Environment to vertexID : ExecutionVertexID in method public testExecutionStateChanged() : void from class eu.stratosphere.nephele.jobmanager.scheduler.queue.QueueExecutionListenerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,50281524e99c8e9e7d279307405f55167344a0d5,Rename Parameter,"Rename Parameter executionVertexID : ExecutionVertexID to environment : Environment in method public ExecutionListenerWrapper(eventCollector EventCollector, jobVertexID JobVertexID, environment Environment) from class eu.stratosphere.nephele.jobmanager.EventCollector.ExecutionListenerWrapper"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,50281524e99c8e9e7d279307405f55167344a0d5,Rename Parameter,Rename Parameter executionResult : TaskExecutionState to taskExecutionState : TaskExecutionState in method public updateTaskExecutionState(taskExecutionState TaskExecutionState) : void from class eu.stratosphere.nephele.protocols.JobManagerProtocol
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,50281524e99c8e9e7d279307405f55167344a0d5,Rename Variable,Rename Variable tmpEnvironment : Environment to tmpTask : Task in method public cancelTask(id ExecutionVertexID) : TaskCancelResult from class eu.stratosphere.nephele.taskmanager.TaskManager
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,50281524e99c8e9e7d279307405f55167344a0d5,Rename Variable,Rename Variable environment : Environment to task : Task in method public cancelTask(id ExecutionVertexID) : TaskCancelResult from class eu.stratosphere.nephele.taskmanager.TaskManager
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,50281524e99c8e9e7d279307405f55167344a0d5,Rename Variable,Rename Variable crashEnvironments : List<Environment> to failedTasks : List<Task> in method private checkTaskExecution() : void from class eu.stratosphere.nephele.taskmanager.TaskManager
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,50281524e99c8e9e7d279307405f55167344a0d5,Rename Variable,Rename Variable environment : Environment to task : Task in method private checkTaskExecution() : void from class eu.stratosphere.nephele.taskmanager.TaskManager
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,50281524e99c8e9e7d279307405f55167344a0d5,Rename Parameter,"Rename Parameter environment : Environment to task : Task in method private unregisterTask(id ExecutionVertexID, task Task) : void from class eu.stratosphere.nephele.taskmanager.TaskManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,50281524e99c8e9e7d279307405f55167344a0d5,Rename Parameter,"Rename Parameter environment : Environment to task : Task in method package executionStateChanged(jobID JobID, id ExecutionVertexID, task Task, newExecutionState ExecutionState, optionalDescription String) : void from class eu.stratosphere.nephele.taskmanager.TaskManager"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,bf3504c2175407bde62346e6398488b5a4c3310c,Rename Parameter,"Rename Parameter vertexID : ExecutionVertexID to task : Task in method public EphemeralCheckpoint(task Task, ephemeral boolean) from class eu.stratosphere.nephele.taskmanager.checkpointing.EphemeralCheckpoint"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,bf3504c2175407bde62346e6398488b5a4c3310c,Rename Attribute,Rename Attribute vertexID : ExecutionVertexID to task : Task in class eu.stratosphere.nephele.taskmanager.checkpointing.EphemeralCheckpoint
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,86ccb3d50d22912081c36c859108880dd7d18be3,Rename Method,Rename Method public registerCheckpointStateChangeListener(checkpointStateChangeListener CheckpointStateChangeListener) : void renamed to public registerCheckpointStateListener(checkpointStateListener CheckpointStateListener) : void in class eu.stratosphere.nephele.executiongraph.ExecutionVertex
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,86ccb3d50d22912081c36c859108880dd7d18be3,Rename Method,Rename Method public unregisterCheckpointStateChangeListener(checkpointStateChangeListener CheckpointStateChangeListener) : void renamed to public unregisterCheckpointStateListener(checkpointStateListener CheckpointStateListener) : void in class eu.stratosphere.nephele.executiongraph.ExecutionVertex
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,86ccb3d50d22912081c36c859108880dd7d18be3,Rename Parameter,Rename Parameter checkpointStateChangeListener : CheckpointStateChangeListener to checkpointStateListener : CheckpointStateListener in method public registerCheckpointStateListener(checkpointStateListener CheckpointStateListener) : void from class eu.stratosphere.nephele.executiongraph.ExecutionVertex
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,86ccb3d50d22912081c36c859108880dd7d18be3,Rename Parameter,Rename Parameter checkpointStateChangeListener : CheckpointStateChangeListener to checkpointStateListener : CheckpointStateListener in method public unregisterCheckpointStateListener(checkpointStateListener CheckpointStateListener) : void from class eu.stratosphere.nephele.executiongraph.ExecutionVertex
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,86ccb3d50d22912081c36c859108880dd7d18be3,Rename Attribute,Rename Attribute checkpointStateChangeListeners : List<CheckpointStateChangeListener> to checkpointStateListeners : List<CheckpointStateListener> in class eu.stratosphere.nephele.executiongraph.ExecutionVertex
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,bf2170d62aa850246f06d5b5cf2edc6dcc792c29,Rename Method,Rename Method private collectAvailabbleResources() : List<AllocatedResource> renamed to private collectAvailableResources() : List<AllocatedResource> in class eu.stratosphere.nephele.executiongraph.ExecutionGroupVertex
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,f2fd76a46ff8987fd9361c315ea56e41cdba2f53,Rename Variable,Rename Variable e : InterruptedException to iex : InterruptedException in method public next(target PactRecord) : boolean from class eu.stratosphere.pact.runtime.task.util.NepheleReaderIterator
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,af0b9ca3f20ffa6663349a61ccf22b05baa844be,Rename Class,Rename Class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeDeserializer renamed to eu.stratosphere.nephele.taskmanager.transferenvelope.AbstractDeserializer
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,af0b9ca3f20ffa6663349a61ccf22b05baa844be,Rename Class,Rename Class eu.stratosphere.nephele.taskmanager.transferenvelope.TransferEnvelopeSerializer renamed to eu.stratosphere.nephele.taskmanager.transferenvelope.AbstractSerializer
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,af0b9ca3f20ffa6663349a61ccf22b05baa844be,Rename Class,Rename Class eu.stratosphere.nephele.taskmanager.bufferprovider.LocalBufferCache renamed to eu.stratosphere.nephele.taskmanager.bufferprovider.LocalBufferPool
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,af0b9ca3f20ffa6663349a61ccf22b05baa844be,Rename Attribute,Rename Attribute executionVertexID : ExecutionVertexID to environment : Environment in class eu.stratosphere.nephele.profiling.impl.EnvironmentListenerImpl
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,af0b9ca3f20ffa6663349a61ccf22b05baa844be,Rename Variable,Rename Variable ee : Environment to vertexID : ExecutionVertexID in method public testExecutionStateChanged() : void from class eu.stratosphere.nephele.jobmanager.scheduler.queue.QueueExecutionListenerTest
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,af0b9ca3f20ffa6663349a61ccf22b05baa844be,Rename Method,Rename Method private collectAvailabbleResources() : List<AllocatedResource> renamed to private collectAvailableResources() : List<AllocatedResource> in class eu.stratosphere.nephele.executiongraph.ExecutionGroupVertex
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,af0b9ca3f20ffa6663349a61ccf22b05baa844be,Rename Parameter,"Rename Parameter executionVertexID : ExecutionVertexID to environment : Environment in method public ExecutionListenerWrapper(eventCollector EventCollector, jobVertexID JobVertexID, environment Environment) from class eu.stratosphere.nephele.jobmanager.EventCollector.ExecutionListenerWrapper"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,af0b9ca3f20ffa6663349a61ccf22b05baa844be,Rename Parameter,Rename Parameter executionResult : TaskExecutionState to taskExecutionState : TaskExecutionState in method public updateTaskExecutionState(taskExecutionState TaskExecutionState) : void from class eu.stratosphere.nephele.protocols.JobManagerProtocol
