Batch,File,Repository,Commit SHA,Description
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,94afc4b3c4d19404fb03da7a8846cf4543197f6f,Rename Parameter inputFilename : String to limit : int in method public createInputFile(limit int) : File from class eu.stratosphere.nephele.util.TestUtils
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,49db2ba8e846f29b116799ddae69c5434001755e,"Rename Parameter numberOfAvailableInstances : int to maximumNumberOfAvailableInstances : int in method package InstanceTypeDescription(instanceType InstanceType, hardwareDescription HardwareDescription, maximumNumberOfAvailableInstances int) from class eu.stratosphere.nephele.instance.InstanceTypeDescription"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,f32d3ca3ee781946a4d87909917af4f50fcc0c56,"Rename Parameter descriptorReference : WeakReference<MemorySegmentDescriptor> to descriptor : MemorySegmentDescriptor in method public DefaultMemorySegment(descriptor MemorySegmentDescriptor, randomAccessView RandomAccessView, inputView DataInputView, outputView DataOutputView) from class eu.stratosphere.nephele.services.memorymanager.spi.DefaultMemorySegment"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,4ef753d4aa8e69e341653513c61d18d8d08fe424,"Rename Parameter channelType : ChannelType to commonChannelType : ChannelType in method public ByteBufferedOutputChannelGroup(byteBufferedChannelManager ByteBufferedChannelManager, checkpointManager CheckpointManager, commonChannelType ChannelType, executionVertexID ExecutionVertexID) from class eu.stratosphere.nephele.taskmanager.bytebuffered.ByteBufferedOutputChannelGroup"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,f4efd998e53d8d715c6eafbd41892244a6c1a7a9,"Rename Parameter vertice : PactString to node : PactString in method public reduce(node PactString, edges Iterator<Edge>, out Collector<Edge,EdgeList>) : void from class eu.stratosphere.pact.example.graph.EnumTriangles.BuildTriads"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1761b5ce4719e5948ff98af8ca1eb358cf98327f,"Rename Parameter fromVertex : int to fromNode : String in method public Path(fromNode String, toNode String, length int, hopsList String[], hopCnt int) from class eu.stratosphere.pact.example.graph.All2AllSP.Path"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1761b5ce4719e5948ff98af8ca1eb358cf98327f,"Rename Parameter toVertex : int to toNode : String in method public Path(fromNode String, toNode String, length int, hopsList String[], hopCnt int) from class eu.stratosphere.pact.example.graph.All2AllSP.Path"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1761b5ce4719e5948ff98af8ca1eb358cf98327f,"Rename Parameter distance : int to length : int in method public Path(fromNode String, toNode String, length int, hopsList String[], hopCnt int) from class eu.stratosphere.pact.example.graph.All2AllSP.Path"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1761b5ce4719e5948ff98af8ca1eb358cf98327f,Rename Parameter fromVertex : int to fromNode : String in method public setFromNode(fromNode String) : void from class eu.stratosphere.pact.example.graph.All2AllSP.Path
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1761b5ce4719e5948ff98af8ca1eb358cf98327f,Rename Parameter toVertex : int to length : int in method public setLength(length int) : void from class eu.stratosphere.pact.example.graph.All2AllSP.Path
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1761b5ce4719e5948ff98af8ca1eb358cf98327f,"Rename Parameter key : PactInteger to matchNode : PactString in method public match(matchNode PactString, path1 Path, path2 Path, out Collector<NodePair,Path>) : void from class eu.stratosphere.pact.example.graph.All2AllSP.ConcatPaths"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1761b5ce4719e5948ff98af8ca1eb358cf98327f,"Rename Parameter value1 : ConnectionInfo to path1 : Path in method public match(matchNode PactString, path1 Path, path2 Path, out Collector<NodePair,Path>) : void from class eu.stratosphere.pact.example.graph.All2AllSP.ConcatPaths"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,1761b5ce4719e5948ff98af8ca1eb358cf98327f,"Rename Parameter value2 : ConnectionInfo to path2 : Path in method public match(matchNode PactString, path1 Path, path2 Path, out Collector<NodePair,Path>) : void from class eu.stratosphere.pact.example.graph.All2AllSP.ConcatPaths"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,e2291d4ffcd7b60512dd604d945bb65cbbcecac7,"Rename Parameter value : Tuple to docRecord : Tuple in method protected map(url PactString, docRecord Tuple, out Collector<PactString,PactNull>) : void from class eu.stratosphere.pact.example.relational.WebLogAnalysis.FilterDocs"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,e2291d4ffcd7b60512dd604d945bb65cbbcecac7,"Rename Parameter key : PactString to url : PactString in method protected map(url PactString, docRecord Tuple, out Collector<PactString,PactNull>) : void from class eu.stratosphere.pact.example.relational.WebLogAnalysis.FilterDocs"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,e2291d4ffcd7b60512dd604d945bb65cbbcecac7,"Rename Parameter value : Tuple to rankRecord : Tuple in method protected map(key PactString, rankRecord Tuple, out Collector<PactString,Tuple>) : void from class eu.stratosphere.pact.example.relational.WebLogAnalysis.FilterRanks"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,e2291d4ffcd7b60512dd604d945bb65cbbcecac7,"Rename Parameter value : Tuple to visitRecord : Tuple in method protected map(key PactString, visitRecord Tuple, out Collector<PactString,PactNull>) : void from class eu.stratosphere.pact.example.relational.WebLogAnalysis.FilterVisits"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,e2291d4ffcd7b60512dd604d945bb65cbbcecac7,"Rename Parameter key : PactString to url : PactString in method public match(url PactString, ranks Tuple, docs PactNull, out Collector<PactString,Tuple>) : void from class eu.stratosphere.pact.example.relational.WebLogAnalysis.JoinDocRanks"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,e2291d4ffcd7b60512dd604d945bb65cbbcecac7,"Rename Parameter value1 : Tuple to ranks : Tuple in method public match(url PactString, ranks Tuple, docs PactNull, out Collector<PactString,Tuple>) : void from class eu.stratosphere.pact.example.relational.WebLogAnalysis.JoinDocRanks"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,e2291d4ffcd7b60512dd604d945bb65cbbcecac7,"Rename Parameter values2 : Iterator<Tuple> to ranks : Iterator<Tuple> in method public coGroup(url PactString, visits Iterator<PactNull>, ranks Iterator<Tuple>, out Collector<PactString,Tuple>) : void from class eu.stratosphere.pact.example.relational.WebLogAnalysis.AntiJoinVisits"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,e2291d4ffcd7b60512dd604d945bb65cbbcecac7,"Rename Parameter key : PactString to url : PactString in method public coGroup(url PactString, visits Iterator<PactNull>, ranks Iterator<Tuple>, out Collector<PactString,Tuple>) : void from class eu.stratosphere.pact.example.relational.WebLogAnalysis.AntiJoinVisits"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,e2291d4ffcd7b60512dd604d945bb65cbbcecac7,"Rename Parameter values1 : Iterator<Tuple> to visits : Iterator<PactNull> in method public coGroup(url PactString, visits Iterator<PactNull>, ranks Iterator<Tuple>, out Collector<PactString,Tuple>) : void from class eu.stratosphere.pact.example.relational.WebLogAnalysis.AntiJoinVisits"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,f11a8b7622b87221fb451f088a40d53150b21471,"Rename Parameter numberOfChannels : int to channelFlags : boolean[] in method public selectChannels(record T, channelFlags boolean[]) : void from class eu.stratosphere.nephele.io.DefaultChannelSelector"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,f11a8b7622b87221fb451f088a40d53150b21471,"Rename Parameter numberOfChannels : int to channelFlags : boolean[] in method public selectChannels(record KeyValuePair<K,V>, channelFlags boolean[]) : void from class eu.stratosphere.pact.runtime.task.util.OutputEmitter"
batch_0,refactoring_3b88e30_37c3b03.json,https://github.com/apache/flink.git,f11a8b7622b87221fb451f088a40d53150b21471,"Rename Parameter pair : KeyValuePair<K,V> to record : KeyValuePair<K,V> in method public selectChannels(record KeyValuePair<K,V>, channelFlags boolean[]) : void from class eu.stratosphere.pact.runtime.task.util.OutputEmitter"
