commit,old_name,new_name,type,coRename,line_number,file_path
6132f36cec42602111df1f8ef83d6ba602a6f93e,operationRequest,request,Rename Variable,0,40,operate/webapp/src/test/java/io/camunda/operate/webapp/rest/validation/CreateRequestOperationValidatorTest.java
6132f36cec42602111df1f8ef83d6ba602a6f93e,operationRequest,request,Rename Variable,0,148,operate/webapp/src/test/java/io/camunda/operate/webapp/rest/validation/CreateRequestOperationValidatorTest.java
6132f36cec42602111df1f8ef83d6ba602a6f93e,operationRequest,request,Rename Variable,0,131,operate/webapp/src/test/java/io/camunda/operate/webapp/rest/validation/CreateRequestOperationValidatorTest.java
6132f36cec42602111df1f8ef83d6ba602a6f93e,operationRequest,request,Rename Variable,0,119,operate/webapp/src/test/java/io/camunda/operate/webapp/rest/validation/CreateRequestOperationValidatorTest.java
6132f36cec42602111df1f8ef83d6ba602a6f93e,operationRequest,request,Rename Parameter,0,32,operate/webapp/src/main/java/io/camunda/operate/webapp/rest/validation/CreateRequestOperationValidator.java
6132f36cec42602111df1f8ef83d6ba602a6f93e,operationRequest,request,Rename Parameter,0,32,operate/webapp/src/main/java/io/camunda/operate/webapp/rest/validation/CreateRequestOperationValidator.java
6132f36cec42602111df1f8ef83d6ba602a6f93e,operationRequest,request,Rename Parameter,0,32,operate/webapp/src/main/java/io/camunda/operate/webapp/rest/validation/CreateRequestOperationValidator.java
6132f36cec42602111df1f8ef83d6ba602a6f93e,testValidateWithNullOperationType,shouldFailValidationWhenOperationTypeIsNull,Rename Method,-1,38,operate/webapp/src/test/java/io/camunda/operate/webapp/rest/validation/CreateRequestOperationValidatorTest.java
6132f36cec42602111df1f8ef83d6ba602a6f93e,testValidateAddVariableWithNullVariableName,shouldFailValidationWhenRequiredFieldsForVariableOperationAreMissing,Rename Method,-1,146,operate/webapp/src/test/java/io/camunda/operate/webapp/rest/validation/CreateRequestOperationValidatorTest.java
6132f36cec42602111df1f8ef83d6ba602a6f93e,testValidateAddVariableWithNullScopeId,shouldFailValidationWhenVariableAlreadyExists,Rename Method,-1,129,operate/webapp/src/test/java/io/camunda/operate/webapp/rest/validation/CreateRequestOperationValidatorTest.java
6132f36cec42602111df1f8ef83d6ba602a6f93e,testValidateUpdateVariable,shouldPassValidationWhenFailedAddVariableOperationExists,Rename Method,-1,117,operate/webapp/src/test/java/io/camunda/operate/webapp/rest/validation/CreateRequestOperationValidatorTest.java
f0ec635cf7818222dca94e2a18daba1eef36cd0a,isInternalGroupsEnabled,isGroupsClaimEnabled,Rename Method,0,147,zeebe/engine/src/main/java/io/camunda/zeebe/engine/processing/identity/RoleAddEntityProcessor.java
f0ec635cf7818222dca94e2a18daba1eef36cd0a,isInternalGroupsEnabled,isGroupsClaimEnabled,Rename Method,0,142,zeebe/engine/src/main/java/io/camunda/zeebe/engine/processing/identity/RoleRemoveEntityProcessor.java
f0ec635cf7818222dca94e2a18daba1eef36cd0a,isInternalGroupsEnabled,isGroupsClaimEnabled,Rename Method,0,208,zeebe/engine/src/main/java/io/camunda/zeebe/engine/processing/tenant/TenantAddEntityProcessor.java
f0ec635cf7818222dca94e2a18daba1eef36cd0a,isInternalGroupsEnabled,isGroupsClaimEnabled,Rename Method,0,136,zeebe/engine/src/main/java/io/camunda/zeebe/engine/processing/tenant/TenantRemoveEntityProcessor.java
f0ec635cf7818222dca94e2a18daba1eef36cd0a,internalGroupsEnabled,groupsClaimEnabled,Rename Parameter,0,138,zeebe/engine/src/main/java/io/camunda/zeebe/engine/processing/identity/RoleAddEntityProcessor.java
f0ec635cf7818222dca94e2a18daba1eef36cd0a,internalGroupsEnabled,groupsClaimEnabled,Rename Parameter,0,148,zeebe/engine/src/main/java/io/camunda/zeebe/engine/processing/identity/RoleRemoveEntityProcessor.java
f0ec635cf7818222dca94e2a18daba1eef36cd0a,internalGroupsEnabled,groupsClaimEnabled,Rename Parameter,0,138,zeebe/engine/src/main/java/io/camunda/zeebe/engine/processing/tenant/TenantAddEntityProcessor.java
f0ec635cf7818222dca94e2a18daba1eef36cd0a,internalGroupsEnabled,groupsClaimEnabled,Rename Parameter,0,128,zeebe/engine/src/main/java/io/camunda/zeebe/engine/processing/tenant/TenantRemoveEntityProcessor.java
2c179b8b923323fcab6f33338f08fa38dc2625f2,createLatency,createResourceSampleForLatency,Rename Method,-1,218,zeebe/engine/src/main/java/io/camunda/zeebe/engine/metrics/BatchOperationMetrics.java
2c179b8b923323fcab6f33338f08fa38dc2625f2,registerBatchOperationLatency,registerBatchOperationExecutionLatency,Rename Method,-1,257,zeebe/engine/src/main/java/io/camunda/zeebe/engine/metrics/BatchOperationMetrics.java
2c179b8b923323fcab6f33338f08fa38dc2625f2,latency,latencyType,Rename Parameter,-1,244,zeebe/engine/src/main/java/io/camunda/zeebe/engine/metrics/BatchOperationMetrics.java
2c179b8b923323fcab6f33338f08fa38dc2625f2,BATCH_OPERATION_LATENCY,EXECUTION_LATENCY,Rename Attribute,-1,102,zeebe/engine/src/main/java/io/camunda/zeebe/engine/metrics/BatchOperationMetricsDoc.java
2c179b8b923323fcab6f33338f08fa38dc2625f2,startTotalLatencyMeasure,startTotalDurationMeasure,Rename Method,0,80,zeebe/engine/src/main/java/io/camunda/zeebe/engine/metrics/BatchOperationMetrics.java
2c179b8b923323fcab6f33338f08fa38dc2625f2,stopTotalLatencyMeasure,stopTotalDurationMeasure,Rename Method,0,85,zeebe/engine/src/main/java/io/camunda/zeebe/engine/metrics/BatchOperationMetrics.java
2ba637c8b6954d9dd11be95f475ec23e240c1cc9,startDates,startDateOperations,Rename Method,0,172,search/search-domain/src/main/java/io/camunda/search/filter/FlowNodeInstanceFilter.java
2ba637c8b6954d9dd11be95f475ec23e240c1cc9,startDates,startDateOperations,Rename Attribute,0,58,search/search-domain/src/main/java/io/camunda/search/filter/FlowNodeInstanceFilter.java
2ba637c8b6954d9dd11be95f475ec23e240c1cc9,endDates,endDateOperations,Rename Method,1,181,search/search-domain/src/main/java/io/camunda/search/filter/FlowNodeInstanceFilter.java
2ba637c8b6954d9dd11be95f475ec23e240c1cc9,endDates,endDateOperations,Rename Attribute,1,59,search/search-domain/src/main/java/io/camunda/search/filter/FlowNodeInstanceFilter.java
2ba637c8b6954d9dd11be95f475ec23e240c1cc9,values,operations,Rename Parameter,2,172,search/search-domain/src/main/java/io/camunda/search/filter/FlowNodeInstanceFilter.java
2ba637c8b6954d9dd11be95f475ec23e240c1cc9,values,operations,Rename Parameter,2,181,search/search-domain/src/main/java/io/camunda/search/filter/FlowNodeInstanceFilter.java
9770b4d09b4b504bca0f080ad0c7dc22783d9ea3,elementToSuspend,elementBeforeSuspension,Rename Variable,0,49,zeebe/engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/CreateProcessInstanceWithSuspensionInstructionTest.java
9770b4d09b4b504bca0f080ad0c7dc22783d9ea3,elementToSuspend,elementBeforeSuspension,Rename Variable,0,151,zeebe/engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/CreateProcessInstanceWithSuspensionInstructionTest.java
9770b4d09b4b504bca0f080ad0c7dc22783d9ea3,elementToSuspend,elementBeforeSuspension,Rename Variable,0,187,zeebe/engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/CreateProcessInstanceWithSuspensionInstructionTest.java
9770b4d09b4b504bca0f080ad0c7dc22783d9ea3,elementToSuspend,elementBeforeSuspension,Rename Variable,0,227,zeebe/engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/CreateProcessInstanceWithSuspensionInstructionTest.java
9770b4d09b4b504bca0f080ad0c7dc22783d9ea3,elementToSuspend,elementBeforeSuspension,Rename Variable,0,263,zeebe/engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/CreateProcessInstanceWithSuspensionInstructionTest.java
9770b4d09b4b504bca0f080ad0c7dc22783d9ea3,elementToSuspend,elementBeforeSuspension,Rename Variable,0,300,zeebe/engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/CreateProcessInstanceWithSuspensionInstructionTest.java
9770b4d09b4b504bca0f080ad0c7dc22783d9ea3,elementToSuspend,elementBeforeSuspension,Rename Variable,0,362,zeebe/engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/CreateProcessInstanceWithSuspensionInstructionTest.java
9770b4d09b4b504bca0f080ad0c7dc22783d9ea3,elementToSuspend,elementBeforeSuspension,Rename Variable,0,415,zeebe/engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/CreateProcessInstanceWithSuspensionInstructionTest.java
9770b4d09b4b504bca0f080ad0c7dc22783d9ea3,elementToSuspend,elementBeforeSuspension,Rename Variable,0,458,zeebe/engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/CreateProcessInstanceWithSuspensionInstructionTest.java
9770b4d09b4b504bca0f080ad0c7dc22783d9ea3,elementToSuspend,elementBeforeSuspension,Rename Variable,0,514,zeebe/engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/CreateProcessInstanceWithSuspensionInstructionTest.java
9770b4d09b4b504bca0f080ad0c7dc22783d9ea3,result,processMessageSubscriptionDeletionRecord,Rename Variable,-1,213,zeebe/engine/src/test/java/io/camunda/zeebe/engine/processing/processinstance/CreateProcessInstanceWithSuspensionInstructionTest.java
