v2_hash,type,line_number,file_path,old_name,new_name
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Variable,117,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/plan/nodes/exec/StateMetadata.java,stateRetentionTime,ttlFromTableConf
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Variable,98,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/plan/optimize/ClearQueryBlockAliasResolverTest.java,joinHintResolver,queryHintsResolver
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Variable,60,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/hint/ClearJoinHintsOnUnmatchedNodesShuttle.java,joinHints,queryHints
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Variable,72,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/hint/ClearJoinHintsWithInvalidPropagationShuttle.java,joinHintsFromOuterQueryBlock,queryHintsFromOuterQueryBlock
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Variable,88,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/hint/ClearJoinHintsWithInvalidPropagationShuttle.java,newJoin,newRelNode
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Variable,89,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/hint/ClearJoinHintsWithInvalidPropagationShuttle.java,clearOuterJoinHintShuttle,clearOuterQueryHintShuttle
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Variable,91,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/hint/ClearJoinHintsWithInvalidPropagationShuttle.java,outerJoinHint,outerQueryHint
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Method,148,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/hint/ClearJoinHintsWithInvalidPropagationShuttle.java,getInvalidJoinHint,getInvalidQueryHint
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Parameter,110,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/hint/ClearJoinHintsWithInvalidPropagationShuttle.java,joinHintNeedRemove,queryHintNeedRemove
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Variable,137,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/hint/ClearJoinHintsWithInvalidPropagationShuttle.java,invalidJoinHint,invalidQueryHint
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Attribute,108,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/hint/ClearJoinHintsWithInvalidPropagationShuttle.java,joinHintNeedRemove,queryHintNeedRemove
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Method,302,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/plan/optimize/JoinHintsResolver.java,initOptionInfoAboutJoinHintsForCheck,initOptionInfoAboutQueryHintsForCheck
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Attribute,58,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/plan/optimize/JoinHintsResolver.java,allOptionsInJoinHints,allOptionsInQueryHints
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Variable,137,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/plan/optimize/JoinHintsResolver.java,oldJoinHints,oldQueryHints
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Method,97,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/plan/optimize/JoinHintResolverTest.java,resolveJoinHint,resolveQueryHints
21403e31f4761bdddf5e4e802e0e5eb9b4533202,Rename Variable,98,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/plan/optimize/JoinHintResolverTest.java,joinHintResolver,resolver
ddd65bd03749b740ea978570509f2286cda161db,Rename Class,125,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/plan/nodes/exec/stream/ProcessTableFunctionTestUtils.java,TestProcessTableFunctionBase,AppendProcessTableFunctionBase
ddd65bd03749b740ea978570509f2286cda161db,Rename Class,601,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/plan/nodes/exec/stream/ProcessTableFunctionTestUtils.java,InvalidUpdatingTimersFunction,InvalidUpdatingSemanticsFunction
ddd65bd03749b740ea978570509f2286cda161db,Rename Variable,181,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/plan/nodes/exec/stream/StreamExecProcessTableFunction.java,tabledArg,tableArg
ddd65bd03749b740ea978570509f2286cda161db,Rename Variable,186,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/plan/nodes/exec/stream/StreamExecProcessTableFunction.java,timeColumns,inputTimeColumns
ddd65bd03749b740ea978570509f2286cda161db,Rename Method,108,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/plan/trait/ModifyKindSet.java,toChangelogMode,toChangelogModeBuilder
ddd65bd03749b740ea978570509f2286cda161db,Rename Method,423,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/plan/stream/sql/ProcessTableFunctionTest.java,of,ofSelect
ddd65bd03749b740ea978570509f2286cda161db,Rename Parameter,415,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/plan/stream/sql/ProcessTableFunctionTest.java,sql,selectSql
ddd65bd03749b740ea978570509f2286cda161db,Rename Parameter,426,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/plan/stream/sql/ProcessTableFunctionTest.java,sql,selectSql
ddd65bd03749b740ea978570509f2286cda161db,Rename Parameter,55,flink-table/flink-table-runtime/src/main/java/org/apache/flink/table/runtime/operators/process/RuntimeTableSemantics.java,expectedChanges,consumedChangelogMode
ddd65bd03749b740ea978570509f2286cda161db,Rename Attribute,43,flink-table/flink-table-runtime/src/main/java/org/apache/flink/table/runtime/operators/process/RuntimeTableSemantics.java,expectedChanges,consumedChangelogMode
ddd65bd03749b740ea978570509f2286cda161db,Rename Attribute,409,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/plan/stream/sql/ProcessTableFunctionTest.java,sql,selectSql
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,30,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/AbstractLatencyTrackState.java,AbstractLatencyTrackState,AbstractMetricsTrackState
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,26,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingAggregatingState.java,LatencyTrackingAggregatingState,MetricsTrackingAggregatingState
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,28,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,LatencyTrackingMapState,MetricsTrackingMapState
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,37,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingStateFactory.java,LatencyTrackingStateFactory,MetricsTrackingStateFactory
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,26,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingValueState.java,LatencyTrackingValueState,MetricsTrackingValueState
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,29,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/StateLatencyMetricBase.java,StateLatencyMetricBase,StateMetricBase
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,37,flink-runtime/src/test/java/org/apache/flink/runtime/state/metrics/LatencyTrackingAggregatingStateTest.java,LatencyTrackingAggregatingStateTest,MetricsTrackingAggregatingStateTest
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,36,flink-runtime/src/test/java/org/apache/flink/runtime/state/metrics/LatencyTrackingListStateTest.java,LatencyTrackingListStateTest,MetricsTrackingListStateTest
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,38,flink-runtime/src/test/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapStateTest.java,LatencyTrackingMapStateTest,MetricsTrackingMapStateTest
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,36,flink-runtime/src/test/java/org/apache/flink/runtime/state/metrics/LatencyTrackingReducingStateTest.java,LatencyTrackingReducingStateTest,MetricsTrackingReducingStateTest
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,29,flink-runtime/src/test/java/org/apache/flink/runtime/state/metrics/LatencyTrackingStateConfigTest.java,LatencyTrackingStateConfigTest,MetricsTrackingStateConfigTest
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,50,flink-runtime/src/test/java/org/apache/flink/runtime/state/metrics/LatencyTrackingStateTestBase.java,LatencyTrackingStateTestBase,MetricsTrackingStateTestBase
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,34,flink-runtime/src/test/java/org/apache/flink/runtime/state/metrics/LatencyTrackingValueStateTest.java,LatencyTrackingValueStateTest,MetricsTrackingValueStateTest
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,132,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingAggregatingState.java,trackLatencyOnGet,trackMetricsOnGet
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,137,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingAggregatingState.java,trackLatencyOnAdd,trackMetricsOnAdd
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,142,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingAggregatingState.java,trackLatencyOnMergeNamespace,trackMetricsOnMergeNamespace
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,312,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnGet,trackMetricsOnGet
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,317,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnPut,trackMetricsOnPut
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,322,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnPutAll,trackMetricsOnPutAll
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,327,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnRemove,trackMetricsOnRemove
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,332,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnContains,trackMetricsOnContains
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,337,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnEntriesInit,trackMetricsOnEntriesInit
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,342,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnKeysInit,trackMetricsOnKeysInit
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,347,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnValuesInit,trackMetricsOnValuesInit
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,352,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnIteratorInit,trackMetricsOnIteratorInit
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,357,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnIsEmpty,trackMetricsOnIsEmpty
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,362,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnIteratorHasNext,trackMetricsOnIteratorHasNext
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,367,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnIteratorNext,trackMetricsOnIteratorNext
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,372,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapState.java,trackLatencyOnIteratorRemove,trackMetricsOnIteratorRemove
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,129,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingReducingState.java,trackLatencyOnGet,trackMetricsOnGet
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,134,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingReducingState.java,trackLatencyOnAdd,trackMetricsOnAdd
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,139,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingReducingState.java,trackLatencyOnMergeNamespace,trackMetricsOnMergeNamespace
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,101,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingValueState.java,trackLatencyOnGet,trackMetricsOnGet
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,106,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingValueState.java,trackLatencyOnUpdate,trackMetricsOnUpdate
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,58,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/StateLatencyMetricBase.java,trackLatencyOnClear,trackMetricsOnClear
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,67,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/StateLatencyMetricBase.java,updateLatency,updateMetrics
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Parameter,71,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/StateLatencyMetricBase.java,durationNanoTime,value
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Parameter,67,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/StateLatencyMetricBase.java,duration,value
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,170,flink-runtime/src/test/java/org/apache/flink/runtime/state/metrics/LatencyTrackingMapStateTest.java,verifyIterator,verifyLatencyTrackingIterator
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,87,flink-runtime/src/test/java/org/apache/flink/runtime/state/metrics/LatencyTrackingStateTestBase.java,createLatencyTrackingState,createMetricsTrackingState
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Method,56,flink-runtime/src/main/java/org/apache/flink/runtime/state/metrics/LatencyTrackingStateFactory.java,createStateAndWrapWithLatencyTrackingIfEnabled,createStateAndWrapWithMetricsTrackingIfEnabled
932fd5930d8435f2956dd474f5a0b9b2549e3c56,Rename Class,49,flink-runtime/src/test/java/org/apache/flink/runtime/state/metrics/LatencyTrackingStateFactoryTest.java,LatencyTrackingStateFactoryTest,MetricsTrackingStateFactoryTest
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Variable,242,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/SinkV2CommitterOperatorTest.java,sinkAndCounters,restored
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Variable,245,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/SinkV2CommitterOperatorTest.java,restored,restoredHarness
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Variable,154,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/SinkV2SinkWriterOperatorTest.java,sinkWriter,writer
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Variable,154,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/SinkV2SinkWriterOperatorTest.java,sinkWriter,restoredWriter
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Variable,145,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/SinkV2SinkWriterOperatorTest.java,sinkWriter,writer
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Variable,135,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/SinkV2SinkWriterOperatorTest.java,sinkWriter,writer
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Variable,154,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/SinkV2SinkWriterOperatorTest.java,sinkWriter,writer
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Variable,154,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/SinkV2SinkWriterOperatorTest.java,sinkWriter,restoredWriter
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Method,118,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/TestSinkV2.java,setDefaultCommitter,setCommitter
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Attribute,67,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/TestSinkV2.java,COMMITTABLE_SERIALIZER,commSerializerFactory
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Attribute,104,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/TestSinkV2.java,withPreCommitTopology,preCommitTopology
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Parameter,207,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/TestSinkV2.java,committableSerializer,commSerializerFactory
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Attribute,203,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/TestSinkV2.java,committableSerializer,commSerializerFactory
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Parameter,238,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/TestSinkV2.java,committableSerializer,commSerializerFactory
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Parameter,255,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/TestSinkV2.java,committableSerializer,commSerializerFactory
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Parameter,290,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/TestSinkV2.java,committableSerializer,commSerializerFactory
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Method,113,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/TestSinkV2.java,setCommitter,setWriter
98284c4d24e61d12425c8d5f5fa17cfe40e816f9,Rename Parameter,113,flink-streaming-java/src/test/java/org/apache/flink/streaming/runtime/operators/sink/TestSinkV2.java,committer,writer
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Method,168,flink-runtime/src/main/java/org/apache/flink/runtime/executiongraph/ArchivedExecutionGraph.java,getJsonPlan,getPlan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Variable,476,flink-runtime/src/main/java/org/apache/flink/runtime/executiongraph/ArchivedExecutionGraph.java,jsonPlan,plan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Parameter,129,flink-runtime/src/main/java/org/apache/flink/runtime/executiongraph/ArchivedExecutionGraph.java,jsonPlan,plan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Attribute,98,flink-runtime/src/main/java/org/apache/flink/runtime/executiongraph/ArchivedExecutionGraph.java,jsonPlan,plan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Method,615,flink-runtime/src/main/java/org/apache/flink/runtime/executiongraph/DefaultExecutionGraph.java,setJsonPlan,setPlan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Method,625,flink-runtime/src/main/java/org/apache/flink/runtime/executiongraph/DefaultExecutionGraph.java,getJsonPlan,getPlan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Parameter,616,flink-runtime/src/main/java/org/apache/flink/runtime/executiongraph/DefaultExecutionGraph.java,jsonPlan,plan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Attribute,283,flink-runtime/src/main/java/org/apache/flink/runtime/executiongraph/DefaultExecutionGraph.java,jsonPlan,plan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Attribute,49,flink-runtime/src/main/java/org/apache/flink/runtime/rest/messages/JobPlanInfo.java,jsonPlan,plan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Parameter,162,flink-runtime/src/main/java/org/apache/flink/runtime/rest/messages/job/JobDetailsInfo.java,jsonPlan,plan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Attribute,134,flink-runtime/src/main/java/org/apache/flink/runtime/rest/messages/job/JobDetailsInfo.java,jsonPlan,plan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Method,101,flink-runtime/src/test/java/org/apache/flink/runtime/rest/handler/legacy/utils/ArchivedExecutionGraphBuilder.java,setJsonPlan,setPlan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Parameter,101,flink-runtime/src/test/java/org/apache/flink/runtime/rest/handler/legacy/utils/ArchivedExecutionGraphBuilder.java,jsonPlan,plan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Attribute,54,flink-runtime/src/test/java/org/apache/flink/runtime/rest/handler/legacy/utils/ArchivedExecutionGraphBuilder.java,jsonPlan,plan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Method,43,flink-runtime/src/main/java/org/apache/flink/runtime/executiongraph/AccessExecutionGraph.java,getJsonPlan,getPlan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Method,102,flink-runtime/src/main/java/org/apache/flink/runtime/executiongraph/ExecutionGraph.java,setJsonPlan,setPlan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Parameter,102,flink-runtime/src/main/java/org/apache/flink/runtime/executiongraph/ExecutionGraph.java,jsonPlan,plan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Method,60,flink-runtime/src/main/java/org/apache/flink/runtime/rest/messages/JobPlanInfo.java,getJsonPlan,getPlan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Method,297,flink-runtime/src/main/java/org/apache/flink/runtime/rest/messages/job/JobDetailsInfo.java,getJsonPlan,getPlan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Method,185,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/adaptive/StateTrackingMockExecutionGraph.java,getJsonPlan,getPlan
fc51d4e09b45064e180d48fb3cfcc68865d950d0,Rename Method,195,flink-runtime/src/test/java/org/apache/flink/runtime/scheduler/adaptive/StateTrackingMockExecutionGraph.java,setJsonPlan,setPlan
1a274ab2f150ad290771a08c5bd8bff465cae675,Rename Class,248,flink-runtime/src/test/java/org/apache/flink/runtime/metrics/MetricRegistryImplTest.java,NotificationCapturingReporter,NotificationCapturingMetricReporter
1a274ab2f150ad290771a08c5bd8bff465cae675,Rename Class,40,flink-runtime/src/test/java/org/apache/flink/runtime/metrics/filter/DefaultMetricFilterTest.java,DefaultMetricFilterTest,DefaultReporterFiltersTest
1a274ab2f150ad290771a08c5bd8bff465cae675,Rename Class,33,flink-runtime/src/main/java/org/apache/flink/runtime/metrics/filter/DefaultMetricFilter.java,DefaultMetricFilter,DefaultReporterFilters
1a274ab2f150ad290771a08c5bd8bff465cae675,Rename Class,22,flink-runtime/src/main/java/org/apache/flink/runtime/metrics/filter/MetricFilter.java,MetricFilter,ReporterFilter
1a274ab2f150ad290771a08c5bd8bff465cae675,Rename Parameter,256,flink-runtime/src/main/java/org/apache/flink/runtime/metrics/ReporterSetupBuilder.java,metricFilter,reporterFilter
1a274ab2f150ad290771a08c5bd8bff465cae675,Rename Parameter,276,flink-runtime/src/main/java/org/apache/flink/runtime/metrics/ReporterSetupBuilder.java,metricFilter,reporterFilter
1a274ab2f150ad290771a08c5bd8bff465cae675,Rename Parameter,285,flink-runtime/src/main/java/org/apache/flink/runtime/metrics/ReporterSetupBuilder.java,metricFilter,reporterFilter
1a274ab2f150ad290771a08c5bd8bff465cae675,Rename Parameter,83,flink-runtime/src/test/java/org/apache/flink/runtime/metrics/CollectingMetricsReporter.java,removedMetrics,metricsList
1a274ab2f150ad290771a08c5bd8bff465cae675,Rename Variable,209,flink-runtime/src/test/java/org/apache/flink/runtime/metrics/filter/DefaultMetricFilterTest.java,metricFilter,reporterFilter
1a274ab2f150ad290771a08c5bd8bff465cae675,Rename Parameter,51,flink-runtime/src/main/java/org/apache/flink/runtime/metrics/filter/DefaultMetricFilter.java,metric,reported
1a274ab2f150ad290771a08c5bd8bff465cae675,Rename Parameter,159,flink-runtime/src/main/java/org/apache/flink/runtime/metrics/ReporterSetupBuilder.java,metricFilter,reporterFilter
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Class,32,flink-table/flink-table-api-java/src/main/java/org/apache/flink/table/operations/CalculatedQueryOperation.java,CalculatedQueryOperation,CorrelatedFunctionQueryOperation
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Class,45,flink-table/flink-table-api-java/src/main/java/org/apache/flink/table/operations/utils/CalculatedTableFactory.java,CalculatedTableFactory,CorrelatedFunctionTableFactory
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Class,214,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/functions/MiscFunctionsITCase.java,StaticSignatureFunction,OptionalArgInMiddleFunction
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Method,238,flink-table/flink-table-api-java/src/main/java/org/apache/flink/table/api/internal/TableImpl.java,verifyTableCompatible,checkCommonTableEnvironment
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Parameter,473,flink-table/flink-table-api-java/src/main/java/org/apache/flink/table/expressions/resolver/rules/ResolveCallByArgumentsRule.java,name,functionName
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Attribute,463,flink-table/flink-table-api-java/src/main/java/org/apache/flink/table/expressions/resolver/rules/ResolveCallByArgumentsRule.java,name,functionName
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Parameter,112,flink-table/flink-table-api-java/src/main/java/org/apache/flink/table/operations/utils/OperationTreeBuilder.java,calculatedTableFactory,functionTableFactory
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Parameter,86,flink-table/flink-table-api-java/src/main/java/org/apache/flink/table/operations/utils/QueryOperationDefaultVisitor.java,calculatedTable,correlatedFunction
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Variable,292,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/plan/QueryOperationConverter.java,resolvedFunction,contextFunction
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Parameter,291,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/plan/QueryOperationConverter.java,calculatedTable,correlatedFunction
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Parameter,319,flink-table/flink-table-planner/src/main/java/org/apache/flink/table/planner/plan/QueryOperationConverter.java,calculatedTable,correlatedFunction
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Method,77,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/plan/nodes/exec/testutils/SemanticTestBase.java,runTests,runSteps
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Variable,127,flink-table/flink-table-planner/src/test/java/org/apache/flink/table/planner/plan/nodes/exec/testutils/SemanticTestBase.java,sqlTestStep,apiTestStep
ddba701ec67f16c5f2e43b34428add686fd56eaa,Rename Parameter,46,flink-table/flink-table-api-java/src/main/java/org/apache/flink/table/operations/QueryOperationVisitor.java,calculatedTable,correlatedFunction
